Patient Id,First Name,Last Name,Client Patient Id,Gender,Age,Date Of Birth,Age DOB Estimated,Client Request Id,Sample Id,Date Received,Date Submitted,Date Verified,Date Published,Date Invalidated,Date Cancelled,Analysis,Result,Method,Instrument,Reportable,Sample Status,Period Criteria - created_at
P22-131724,Taylor,Ingram,829-93-1121,1,14,1992-12-25 09:27:42.000000,True,597-70-0270,WB22-43259,,,,,,,HIV,,,,True,received,2022-01-23 08:00:29.552822
P22-131768,Connor,Arroyo,014-27-2000,1,40,2001-04-07 23:57:59.000000,True,486-99-5827,WB22-43272,,,,,,,HIV,,,,True,received,2022-01-23 08:00:35.984904
P22-131716,Timothy,Wright,866-83-9873,1,27,1990-07-01 06:42:28.000000,False,152-36-8692,WB22-43255,,,,,,,HIV,,,,True,received,2022-01-23 08:00:27.879219
P22-131741,Patricia,Patterson,229-09-7571,3,51,2020-01-14 14:25:05.000000,True,060-87-0410,BP22-42993,,,,,,,HIV,,,,True,received,2022-01-23 08:00:31.670034
P22-131792,Natasha,Murphy,098-01-9611,2,20,2009-01-04 12:37:03.000000,False,211-29-3779,WB22-43276,,,,,,,HIV,,,,True,received,2022-01-23 08:00:39.386411
P22-131769,Donald,Lopez,838-14-6022,1,45,1996-02-16 20:07:24.000000,False,873-61-0442,BP22-43007,,,,,,,HIV,,,,True,received,2022-01-23 08:00:36.267870
P22-131759,Mary,Gonzales,738-90-4413,2,24,1996-11-30 13:41:11.000000,True,746-66-4642,BP22-43001,,,,,,,HIV,,,,True,received,2022-01-23 08:00:34.595569
P22-131808,Patricia,Pacheco,824-11-6841,1,84,2013-07-14 19:27:21.000000,True,386-88-3153,WB22-43279,,,,,,,HIV,,,,True,received,2022-01-23 08:00:41.482654
P22-131816,Monica,Garrett,317-17-5588,2,51,1984-11-26 04:55:56.000000,False,366-81-1781,BP22-43024,,,,,,,HIV,,,,True,received,2022-01-23 08:00:42.924200
P22-131829,James,Diaz,716-88-9370,3,5,2006-02-04 22:24:45.000000,False,589-44-1646,WB22-43290,,,,,,,HIV,,,,True,received,2022-01-23 08:00:45.247017
P22-131825,Kelly,Meyer,319-50-9406,1,28,1998-01-15 21:51:58.000000,False,660-73-2567,WB22-43287,,,,,,,HIV,,,,True,received,2022-01-23 08:00:44.282279
P22-131817,Hunter,Joseph,150-41-5062,3,62,2013-01-04 10:51:39.000000,True,398-78-8340,WB22-43282,,,,,,,HIV,,,,True,received,2022-01-23 08:00:43.274910
P22-131877,Cathy,Campbell,216-64-3870,1,54,1970-11-16 08:30:12.000000,False,205-19-3269,BP22-43035,,,,,,,HIV,,,,True,received,2022-01-23 08:00:52.840861
P22-131822,Joseph,Warren,789-85-2981,1,72,2013-07-11 19:39:46.000000,True,171-65-8800,WB22-43285,,,,,,,HIV,,,,True,received,2022-01-23 08:00:44.031279
P22-131878,Kathryn,Rojas,876-54-2480,1,79,2016-08-15 00:15:25.000000,True,681-75-8151,BP22-43034,,,,,,,HIV,,,,True,received,2022-01-23 08:00:52.671197
P22-131793,Jonathan,Barry,016-11-5049,2,60,1981-05-18 16:53:06.000000,True,846-59-2942,BP22-43015,,,,,,,HIV,,,,True,received,2022-01-23 08:00:39.445377
P22-131849,Scott,Mcguire,516-42-9066,1,63,2017-11-20 08:22:55.000000,True,177-03-0165,WB22-43295,,,,,,,HIV,,,,True,received,2022-01-23 08:00:47.963078
P22-131873,Erin,Martin,539-65-5434,2,53,2004-04-26 14:56:48.000000,False,815-10-1920,WB22-43310,,,,,,,HIV,,,,True,received,2022-01-23 08:00:52.091902
P22-131865,Justin,Harvey,327-96-2934,2,22,2001-08-19 13:02:34.000000,False,193-60-6363,WB22-43306,,,,,,,HIV,,,,True,received,2022-01-23 08:00:51.214128
P22-131883,John,Khan,288-83-5109,2,25,2006-11-20 06:25:46.000000,False,087-73-2310,WB22-43315,,,,,,,HIV,,,,True,received,2022-01-23 08:00:53.533749
P22-132042,Christopher,Brown,182-52-1740,1,11,1993-07-29 21:44:18.000000,False,434-23-9515,BP22-43088,,,,,,,HIV,,,,True,received,2022-01-23 08:01:18.453693
P22-131919,Michelle,Griffin,683-59-3502,1,3,1982-07-26 10:56:39.000000,False,659-65-1333,BP22-43049,,,,,,,HIV,,,,True,received,2022-01-23 08:00:59.112572
P22-131877,Cathy,Campbell,216-64-3870,1,54,1970-11-16 08:30:12.000000,False,205-19-3269,WB22-43312,,,,,,,HIV,,,,True,received,2022-01-23 08:00:52.670110
P22-132114,Daniel,Wilcox,155-75-9473,1,4,1983-12-13 02:15:44.000000,True,664-27-1121,WB22-43395,,,,,,,HIV,,,,True,received,2022-01-23 08:01:31.134665
P22-131946,Thomas,Lee,499-92-8842,2,77,1975-12-08 22:57:37.000000,False,682-91-0125,WB22-43342,,,,,,,HIV,,,,True,received,2022-01-23 08:01:02.952659
P22-131904,Gregory,Ortiz,560-94-0967,2,1,2021-09-23 13:13:37.000000,True,080-91-3080,WB22-43328,,,,,,,HIV,,,,True,received,2022-01-23 08:00:56.767801
P22-131894,Andrew,Duarte,304-40-0932,1,61,2002-04-02 13:48:50.000000,False,818-29-2590,BP22-43042,,,,,,,HIV,,,,True,received,2022-01-23 08:00:55.359228
P22-131839,Michelle,Acosta,510-94-0889,3,23,1975-06-06 20:45:57.000000,True,149-82-0252,WB22-43293,,,,,,,HIV,,,,True,received,2022-01-23 08:00:46.583253
P22-131986,Justin,Houston,663-84-2036,3,80,2003-09-02 04:51:32.000000,False,423-23-5185,BP22-43067,,,,,,,HIV,,,,True,received,2022-01-23 08:01:08.742256
P22-131844,Michael,Fernandez,507-89-4307,1,51,1994-11-04 09:20:20.000000,False,112-21-6396,WB22-43294,,,,,,,HIV,,,,True,received,2022-01-23 08:00:47.623363
P22-131847,Jeanette,Gonzalez,817-80-4885,1,79,1974-04-04 23:04:00.000000,False,718-13-4097,BP22-43031,,,,,,,HIV,,,,True,received,2022-01-23 08:00:47.862831
P22-131898,Theresa,Phillips,425-77-1146,1,74,2020-05-29 15:37:42.000000,True,386-69-5888,WB22-43326,,,,,,,HIV,,,,True,received,2022-01-23 08:00:55.952428
P22-131909,Alyssa,Herrera,292-19-9169,1,54,2016-11-24 20:52:40.000000,False,811-35-4709,BP22-43044,,,,,,,HIV,,,,True,received,2022-01-23 08:00:57.499614
P22-132028,Devon,Warner,484-92-2497,2,31,2003-03-12 22:33:58.000000,True,596-97-3964,BP22-43079,,,,,,,HIV,,,,True,received,2022-01-23 08:01:15.862685
P22-131953,Lindsay,Leonard,072-31-6587,2,1,2018-06-05 09:16:05.000000,False,489-75-2851,WB22-43345,,,,,,,HIV,,,,True,received,2022-01-23 08:01:03.439425
P22-131999,Ian,Graham,079-81-6621,1,84,2014-02-05 12:11:56.000000,False,204-40-6574,WB22-43356,,,,,,,HIV,,,,True,received,2022-01-23 08:01:11.010869
P22-132067,Robert,Chen,047-80-7437,1,39,2007-06-01 10:57:38.000000,True,217-79-4463,WB22-43378,,,,,,,HIV,,,,True,received,2022-01-23 08:01:22.531830
P22-131871,Evan,Whitaker,586-48-1689,2,37,1991-09-03 14:19:40.000000,True,482-37-1892,WB22-43308,,,,,,,HIV,,,,True,received,2022-01-23 08:00:51.629932
P22-131908,Jonathan,Peters,612-74-3851,1,86,2016-08-18 17:47:01.000000,True,812-69-5530,WB22-43330,,,,,,,HIV,,,,True,received,2022-01-23 08:00:57.399182
P22-131996,Jonathan,Le,161-84-7175,3,2,2011-12-10 01:50:15.000000,True,300-96-2431,BP22-43070,,,,,,,HIV,,,,True,received,2022-01-23 08:01:10.852651
P22-131943,Teresa,Stewart,559-88-9810,2,52,1995-01-28 08:28:39.000000,True,796-87-4370,WB22-43340,,,,,,,HIV,,,,True,received,2022-01-23 08:01:01.914905
P22-131975,Corey,Chase,401-23-2577,2,7,1995-08-18 04:44:47.000000,True,312-37-8004,BP22-43062,,,,,,,HIV,,,,True,received,2022-01-23 08:01:06.825011
P22-132113,Raymond,Lewis,253-86-9112,1,67,1993-04-09 23:45:41.000000,True,366-91-2101,BP22-43116,,,,,,,HIV,,,,True,received,2022-01-23 08:01:30.434207
P22-132103,Kayla,Owens,310-40-6016,3,83,1991-03-09 10:40:55.000000,True,613-35-5921,BP22-43114,,,,,,,HIV,,,,True,received,2022-01-23 08:01:29.408115
P22-132229,Mia,Brown,766-71-7205,2,58,1985-10-02 17:57:03.000000,True,532-24-5858,WB22-43427,,,,,,,HIV,,,,True,received,2022-01-23 08:01:48.773088
P22-132273,Johnathan,Hayes,687-14-4356,1,79,2020-03-06 14:05:11.000000,True,516-96-7362,WB22-43438,,,,,,,HIV,,,,True,received,2022-01-23 08:01:56.136114
P22-132066,Kathy,Goodwin,653-22-5439,3,32,2020-11-10 15:23:34.000000,True,675-46-3706,BP22-43099,,,,,,,HIV,,,,True,received,2022-01-23 08:01:22.737874
P22-131906,Beverly,Neal,128-19-3381,3,16,2007-12-20 15:26:38.000000,True,896-64-2776,WB22-43329,,,,,,,HIV,,,,True,received,2022-01-23 08:00:57.160849
P22-131906,Beverly,Neal,128-19-3381,3,16,2007-12-20 15:26:38.000000,True,896-64-2776,WB22-43331,,,,,,,HIV,,,,True,received,2022-01-23 08:00:57.599896
P22-131930,Jordan,Carrillo,553-62-5314,2,14,1993-07-26 12:49:55.000000,False,065-27-0089,WB22-43336,,,,,,,HIV,,,,True,received,2022-01-23 08:01:00.597523
P22-132005,Valerie,Jones,656-53-1882,1,73,1999-03-26 08:01:19.000000,False,870-49-8727,BP22-43073,,,,,,,HIV,,,,True,received,2022-01-23 08:01:12.349205
P22-132030,Desiree,Hicks,424-75-2815,2,17,1998-08-08 11:32:12.000000,False,855-88-7797,BP22-43083,,,,,,,HIV,,,,True,received,2022-01-23 08:01:16.889283
P22-132208,Jennifer,Powell,021-81-1437,2,5,2000-06-11 05:40:21.000000,False,511-63-6935,WB22-43419,,,,,,,HIV,,,,True,received,2022-01-23 08:01:45.032613
P22-132084,Jamie,Daniel,001-90-4614,1,21,1996-07-09 05:07:39.000000,False,734-87-9329,BP22-43105,,,,,,,HIV,,,,True,received,2022-01-23 08:01:25.977980
P22-132285,Erica,Jones,832-11-7771,2,21,1997-01-10 02:23:50.000000,False,332-67-6647,BP22-43179,,,,,,,HIV,,,,True,received,2022-01-23 08:01:57.986914
P22-132282,Lisa,Neal,670-31-4304,2,50,2011-09-24 08:35:06.000000,True,856-24-4576,WB22-43444,,,,,,,HIV,,,,True,received,2022-01-23 08:01:57.213450
P22-132285,Erica,Jones,832-11-7771,2,21,1997-01-10 02:23:50.000000,False,332-67-6647,WB22-43447,,,,,,,HIV,,,,True,received,2022-01-23 08:01:58.399910
P22-132267,Jermaine,Ramirez,813-41-5528,3,50,2005-02-15 09:02:07.000000,False,253-05-5421,WB22-43435,,,,,,,HIV,,,,True,received,2022-01-23 08:01:54.910254
P22-132276,April,Davidson,467-25-0185,2,86,2015-07-01 10:46:44.000000,False,752-70-1620,BP22-43176,,,,,,,HIV,,,,True,received,2022-01-23 08:01:56.541128
P22-131988,Jennifer,Ford,192-05-3048,1,52,1996-03-08 21:09:20.000000,True,367-59-0465,WB22-43353,,,,,,,HIV,,,,True,received,2022-01-23 08:01:09.871280
P22-132106,Amber,Wilson,121-62-9074,3,45,1976-04-16 08:45:42.000000,True,155-05-9140,BP22-43115,,,,,,,HIV,,,,True,received,2022-01-23 08:01:29.627548
P22-132001,Stephanie,Wright,891-80-4245,1,12,1973-05-09 01:43:18.000000,True,621-84-6789,WB22-43357,,,,,,,HIV,,,,True,received,2022-01-23 08:01:11.508188
P22-132013,Sheila,Young,104-29-6840,2,1,2007-06-24 07:05:52.000000,True,316-86-6846,WB22-43363,,,,,,,HIV,,,,True,received,2022-01-23 08:01:14.361390
P22-132104,Allen,Davis,739-77-1080,3,20,1997-08-22 01:20:14.000000,False,120-42-6854,WB22-43388,,,,,,,HIV,,,,True,received,2022-01-23 08:01:28.778789
P22-132108,Antonio,Johnson,119-87-3239,1,12,1998-01-08 00:44:06.000000,True,863-70-1754,WB22-43391,,,,,,,HIV,,,,True,received,2022-01-23 08:01:29.993204
P22-132034,David,Krause,522-06-2384,1,63,1971-06-09 07:00:06.000000,True,737-82-1275,BP22-43084,,,,,,,HIV,,,,True,received,2022-01-23 08:01:16.948220
P22-132152,Elizabeth,Hendricks,480-81-3282,2,84,2018-04-20 17:56:30.000000,True,102-14-5450,BP22-43129,,,,,,,HIV,,,,True,received,2022-01-23 08:01:36.728180
P22-132283,Shelley,Johnston,538-87-2732,2,33,1974-10-30 05:02:24.000000,True,305-01-0418,BP22-43178,,,,,,,HIV,,,,True,received,2022-01-23 08:01:57.776650
P22-132159,Hannah,Cook,565-23-7642,2,90,2006-09-20 17:34:06.000000,False,845-24-1667,WB22-43408,,,,,,,HIV,,,,True,received,2022-01-23 08:01:37.497467
P22-132302,Debbie,Garrett,714-63-8590,1,4,1987-10-21 18:44:54.000000,False,408-56-9076,BP22-43182,,,,,,,HIV,,,,True,received,2022-01-23 08:02:00.321699
P22-132038,Christina,Wells,194-23-5103,3,15,1985-04-29 23:08:09.000000,True,568-82-4014,BP22-43086,,,,,,,HIV,,,,True,received,2022-01-23 08:01:17.821113
P22-132222,Crystal,Michael,211-31-7585,2,39,2009-10-01 23:40:41.000000,False,424-83-8245,BP22-43154,,,,,,,HIV,,,,True,received,2022-01-23 08:01:47.689251
P22-132135,Erica,Morales,064-19-1588,3,42,1999-09-02 01:51:50.000000,False,606-25-8046,WB22-43401,,,,,,,HIV,,,,True,received,2022-01-23 08:01:34.137734
P22-132061,Dawn,Ross,107-91-1828,3,18,1984-07-27 18:38:36.000000,False,155-11-4644,BP22-43095,,,,,,,HIV,,,,True,received,2022-01-23 08:01:21.261148
P22-132129,Ashley,Lindsey,125-26-3746,2,56,2014-08-18 19:05:26.000000,False,497-15-4787,WB22-43399,,,,,,,HIV,,,,True,received,2022-01-23 08:01:33.318751
P22-132071,Stephanie,Parsons,413-66-7931,2,47,2005-03-18 16:01:27.000000,True,785-18-1796,BP22-43101,,,,,,,HIV,,,,True,received,2022-01-23 08:01:23.740849
P22-132083,Christopher,Brown,748-09-9272,1,67,2010-08-26 01:20:07.000000,False,539-19-4553,BP22-43106,,,,,,,HIV,,,,True,received,2022-01-23 08:01:26.153667
P22-132119,Tracy,Smith,603-96-8580,2,58,1996-03-04 16:43:08.000000,False,250-60-7084,BP22-43119,,,,,,,HIV,,,,True,received,2022-01-23 08:01:31.182721
P22-132118,Matthew,Campbell,772-88-4937,2,1,1992-04-01 22:16:15.000000,True,886-51-1706,WB22-43396,,,,,,,HIV,,,,True,received,2022-01-23 08:01:31.354572
P22-132206,Shannon,Reynolds,729-37-4617,2,58,1979-08-08 22:39:36.000000,True,286-51-7207,BP22-43147,,,,,,,HIV,,,,True,received,2022-01-23 08:01:45.068490
P22-132128,Mary,Jones,083-08-8906,1,73,1989-12-04 18:58:32.000000,False,152-66-3775,BP22-43125,,,,,,,HIV,,,,True,received,2022-01-23 08:01:33.244601
P22-132164,Emily,Hurst,389-34-4940,1,42,2007-11-23 13:02:06.000000,True,294-42-0789,BP22-43132,,,,,,,HIV,,,,True,received,2022-01-23 08:01:38.440531
P22-132347,Lisa,Long,048-65-5980,1,76,1991-05-14 02:59:32.000000,False,146-24-6471,BP22-43194,,,,,,,HIV,,,,True,received,2022-01-23 08:02:07.769408
P22-132280,Deborah,Turner,874-19-8525,3,40,1974-01-24 02:13:03.000000,False,162-25-2798,BP22-43177,,,,,,,HIV,,,,True,received,2022-01-23 08:01:57.068290
P22-132470,Carol,Watson,068-74-6843,2,21,1998-10-15 17:37:08.000000,False,313-89-1303,WB22-43505,,,,,,,HIV,,,,True,received,2022-01-23 08:02:28.865860
P22-132176,Beth,Hunt,322-25-0492,2,16,2002-02-04 02:17:56.000000,False,841-22-1992,BP22-43135,,,,,,,HIV,,,,True,received,2022-01-23 08:01:40.523427
P22-132209,Hayden,Roberts,859-79-6407,1,58,2008-09-24 17:00:30.000000,True,500-77-6931,BP22-43148,,,,,,,HIV,,,,True,received,2022-01-23 08:01:45.410070
P22-132288,Sarah,Moss,475-37-1091,2,45,1972-01-21 16:54:13.000000,True,774-36-8233,WB22-43448,,,,,,,HIV,,,,True,received,2022-01-23 08:01:58.562420
P22-132158,Craig,Miller,708-25-2780,1,51,2002-06-05 23:42:22.000000,False,675-30-9341,WB22-43409,,,,,,,HIV,,,,True,received,2022-01-23 08:01:37.652197
P22-132340,Johnny,Garcia,293-55-4937,3,21,1980-03-08 09:20:37.000000,False,870-56-1088,WB22-43463,,,,,,,HIV,,,,True,received,2022-01-23 08:02:05.967900
P22-132280,Deborah,Turner,874-19-8525,3,40,1974-01-24 02:13:03.000000,False,162-25-2798,WB22-43445,,,,,,,HIV,,,,True,received,2022-01-23 08:01:57.252409
P22-132281,Brian,Abbott,030-70-9043,2,57,1978-07-20 08:14:05.000000,False,602-61-6855,WB22-43443,,,,,,,HIV,,,,True,received,2022-01-23 08:01:57.175469
P22-132304,Brian,Martinez,301-74-3293,2,70,1988-08-17 09:51:45.000000,True,105-53-1637,WB22-43452,,,,,,,HIV,,,,True,received,2022-01-23 08:02:00.417154
P22-132225,Richard,Powell,763-03-0720,2,80,2009-10-12 13:36:22.000000,False,255-26-0175,WB22-43424,,,,,,,HIV,,,,True,received,2022-01-23 08:01:48.136604
P22-132317,Cheryl,Green,851-27-5291,2,52,2010-12-25 02:46:26.000000,False,126-96-6831,WB22-43458,,,,,,,HIV,,,,True,received,2022-01-23 08:02:02.393007
P22-132175,Joshua,Harrison,808-77-6250,2,24,2013-07-10 16:12:58.000000,False,492-21-7936,WB22-43413,,,,,,,HIV,,,,True,received,2022-01-23 08:01:40.122209
P22-132327,Chad,Lynch,283-26-9906,1,16,2006-04-07 18:18:39.000000,True,622-13-4805,BP22-43187,,,,,,,HIV,,,,True,received,2022-01-23 08:02:03.824763
P22-132355,John,Lucas,359-22-2793,2,2,1985-05-26 21:48:58.000000,True,121-83-7789,WB22-43468,,,,,,,HIV,,,,True,received,2022-01-23 08:02:08.532809
P22-132242,Sean,Gentry,085-15-7806,2,32,1996-03-18 13:47:58.000000,False,507-53-5437,WB22-43430,,,,,,,HIV,,,,True,received,2022-01-23 08:01:51.344473
P22-132433,Jennifer,Valencia,558-45-9181,2,59,1997-09-25 13:54:16.000000,False,114-49-7864,BP22-43220,,,,,,,HIV,,,,True,received,2022-01-23 08:02:21.475339
P22-132219,Donna,Jackson,899-01-9159,1,51,2021-02-17 06:54:42.000000,False,881-35-0707,BP22-43150,,,,,,,HIV,,,,True,received,2022-01-23 08:01:46.739695
P22-132252,Jesus,Wells,183-89-2777,3,50,2014-07-03 06:00:47.000000,True,611-97-5735,BP22-43163,,,,,,,HIV,,,,True,received,2022-01-23 08:01:52.663863
P22-132231,Teresa,Davis,038-54-5112,3,46,2018-08-12 05:02:00.000000,True,702-93-0850,BP22-43157,,,,,,,HIV,,,,True,received,2022-01-23 08:01:49.093061
P22-132390,Cynthia,Lee,278-06-7310,2,23,1981-07-08 23:53:12.000000,False,044-20-1740,BP22-43210,,,,,,,HIV,,,,True,received,2022-01-23 08:02:14.429381
P22-132258,Nicole,Rodriguez,135-10-1509,3,31,2016-12-31 20:09:37.000000,True,615-84-5814,BP22-43167,,,,,,,HIV,,,,True,received,2022-01-23 08:01:53.646572
P22-132422,Rebecca,Walker,101-61-7122,3,27,1974-07-29 21:27:42.000000,True,294-32-2602,WB22-43490,,,,,,,HIV,,,,True,received,2022-01-23 08:02:19.793256
P22-132240,Natalie,Nixon,540-11-7217,2,40,1999-04-23 22:06:08.000000,True,188-24-4553,WB22-43429,,,,,,,HIV,,,,True,received,2022-01-23 08:01:50.681745
P22-132265,Laura,Gallegos,693-61-0263,3,20,2017-03-02 12:09:01.000000,True,243-78-3603,BP22-43171,,,,,,,HIV,,,,True,received,2022-01-23 08:01:54.642410
P22-132392,Anne,Ponce,448-73-9474,2,58,2001-05-22 20:04:17.000000,False,245-60-0810,BP22-43211,,,,,,,HIV,,,,True,received,2022-01-23 08:02:14.660356
P22-132532,Nicholas,Morton,750-57-3841,2,21,2000-01-23 23:19:47.000000,True,548-86-9530,BP22-43258,,,,,,,HIV,,,,True,received,2022-01-23 08:02:40.696149
P22-132412,Tina,Mills,768-80-0437,1,82,1998-05-23 05:24:30.000000,True,223-05-8000,WB22-43486,,,,,,,HIV,,,,True,received,2022-01-23 08:02:17.425488
P22-132556,Veronica,Wilson,734-21-4733,1,3,1971-08-17 00:38:45.000000,False,830-31-0792,BP22-43267,,,,,,,HIV,,,,True,received,2022-01-23 08:02:44.893515
P22-132501,Maria,Watson,589-24-6565,1,40,1989-05-07 09:34:00.000000,True,725-16-9719,BP22-43248,,,,,,,HIV,,,,True,received,2022-01-23 08:02:35.424612
P22-132559,Donald,Sullivan,151-22-1944,2,75,2006-11-06 01:28:18.000000,True,751-79-3308,WB22-43533,,,,,,,HIV,,,,True,received,2022-01-23 08:02:45.704717
P22-132542,Robert,Thompson,435-56-8318,1,35,2005-05-04 00:11:18.000000,True,680-63-5050,WB22-43528,,,,,,,HIV,,,,True,received,2022-01-23 08:02:42.493114
P22-132274,David,Hill,884-40-5086,1,70,2015-01-08 11:10:17.000000,False,051-62-6988,WB22-43441,,,,,,,HIV,,,,True,received,2022-01-23 08:01:56.540503
P22-132341,Joseph,Estrada,469-78-9839,1,78,2009-04-08 05:10:13.000000,False,219-65-8725,BP22-43190,,,,,,,HIV,,,,True,received,2022-01-23 08:02:06.162378
P22-132580,Tamara,Hall,143-21-7871,1,27,1987-09-29 00:40:37.000000,True,145-60-4026,BP22-43275,,,,,,,HIV,,,,True,received,2022-01-23 08:02:50.656877
P22-132295,Chad,Johnson,225-02-9545,1,52,2008-02-12 04:05:12.000000,True,092-09-4046,BP22-43180,,,,,,,HIV,,,,True,received,2022-01-23 08:01:59.170983
P22-132550,Mercedes,Jensen,554-03-3603,2,35,1975-03-12 22:50:23.000000,False,528-56-8527,WB22-43531,,,,,,,HIV,,,,True,received,2022-01-23 08:02:44.226414
P22-132366,Mark,Rogers,787-38-0426,1,49,1993-06-04 10:55:44.000000,False,699-11-2132,BP22-43198,,,,,,,HIV,,,,True,received,2022-01-23 08:02:10.446430
P22-132384,Christopher,Robinson,473-56-0879,3,11,2010-02-09 17:17:17.000000,False,280-25-0892,WB22-43478,,,,,,,HIV,,,,True,received,2022-01-23 08:02:13.351759
P22-132477,Melissa,Smith,882-49-5499,2,12,1999-06-20 19:24:13.000000,False,191-81-7408,WB22-43509,,,,,,,HIV,,,,True,received,2022-01-23 08:02:30.472132
P22-132359,Morgan,Ali,515-89-7029,3,45,1997-06-02 04:31:58.000000,True,681-25-5913,WB22-43471,,,,,,,HIV,,,,True,received,2022-01-23 08:02:09.786574
P22-132427,Sarah,Garcia,823-14-5779,1,63,1973-01-13 05:35:39.000000,False,029-45-8614,WB22-43491,,,,,,,HIV,,,,True,received,2022-01-23 08:02:20.228707
P22-132257,Eric,Nelson,087-11-3291,2,71,1992-05-20 00:16:46.000000,True,056-76-8423,BP22-43164,,,,,,,HIV,,,,True,received,2022-01-23 08:01:53.271218
P22-132487,Hailey,Gray,527-38-9426,1,69,1979-11-03 03:17:18.000000,True,494-22-8857,BP22-43240,,,,,,,HIV,,,,True,received,2022-01-23 08:02:32.501479
P22-132404,Julia,Cannon,235-44-2058,3,34,1977-06-15 18:49:43.000000,False,507-80-9757,WB22-43484,,,,,,,HIV,,,,True,received,2022-01-23 08:02:16.318790
P22-132461,Clinton,Gordon,718-02-2698,2,46,1974-05-15 23:27:35.000000,False,835-98-6867,WB22-43500,,,,,,,HIV,,,,True,received,2022-01-23 08:02:26.543616
P22-132332,John,Williams,246-49-9867,2,90,2008-10-24 15:31:59.000000,True,610-80-8513,BP22-43188,,,,,,,HIV,,,,True,received,2022-01-23 08:02:04.794768
P22-132449,Joseph,Crawford,456-64-5019,1,8,2013-03-18 17:17:38.000000,True,597-92-2322,BP22-43224,,,,,,,HIV,,,,True,received,2022-01-23 08:02:24.581487
P22-132528,Paul,Martinez,329-77-5271,2,65,2000-11-11 03:33:52.000000,True,665-91-4125,BP22-43257,,,,,,,HIV,,,,True,received,2022-01-23 08:02:40.143194
P22-132540,Jessica,Church,616-49-6429,1,26,1972-05-15 17:32:44.000000,False,819-01-8906,BP22-43262,,,,,,,HIV,,,,True,received,2022-01-23 08:02:42.294337
P22-132463,Thomas,Brown,355-98-4164,2,13,1972-05-21 11:11:25.000000,True,748-38-2852,BP22-43228,,,,,,,HIV,,,,True,received,2022-01-23 08:02:27.719508
P22-132363,Amy,Robinson,416-73-9967,1,6,1971-11-25 03:16:43.000000,False,489-43-3052,WB22-43472,,,,,,,HIV,,,,True,received,2022-01-23 08:02:10.028063
P22-132596,Candace,Johnson,591-72-1640,1,86,2000-12-07 04:37:11.000000,True,274-18-0813,WB22-43547,,,,,,,HIV,,,,True,received,2022-01-23 08:02:55.548453
P22-132371,William,Jones,078-23-5744,1,24,1971-01-17 04:37:45.000000,True,807-96-2564,BP22-43200,,,,,,,HIV,,,,True,received,2022-01-23 08:02:11.584409
P22-132391,Stacey,Park,169-82-8222,3,51,2006-09-13 08:33:07.000000,True,574-39-6144,WB22-43479,,,,,,,HIV,,,,True,received,2022-01-23 08:02:14.443744
P22-132505,Julie,Bell,392-56-2241,3,36,1976-04-24 15:40:12.000000,True,500-15-4625,WB22-43514,,,,,,,HIV,,,,True,received,2022-01-23 08:02:35.618455
P22-132564,Brenda,Nguyen,434-63-6294,3,2,1980-05-08 23:57:16.000000,False,741-43-3106,WB22-43537,,,,,,,HIV,,,,True,received,2022-01-23 08:02:46.813672
P22-132411,Patricia,Kemp,134-47-7875,1,80,2001-09-24 04:51:40.000000,False,763-65-3831,WB22-43485,,,,,,,HIV,,,,True,received,2022-01-23 08:02:17.161860
P22-132357,Ashlee,Lee,359-08-0766,3,55,1976-11-26 02:57:12.000000,False,690-87-0822,BP22-43195,,,,,,,HIV,,,,True,received,2022-01-23 08:02:09.137430
P22-132376,Chelsea,Friedman,419-36-0547,1,22,1978-07-14 18:00:11.000000,True,254-49-3192,BP22-43201,,,,,,,HIV,,,,True,received,2022-01-23 08:02:11.752264
P22-132358,Jessica,Davis,242-96-2435,3,66,2011-08-09 19:31:44.000000,False,165-58-9754,WB22-43469,,,,,,,HIV,,,,True,received,2022-01-23 08:02:09.156704
P22-132475,Randy,Smith,758-65-4718,3,79,1981-03-09 10:40:12.000000,False,472-29-2443,BP22-43233,,,,,,,HIV,,,,True,received,2022-01-23 08:02:30.330302
P22-132578,Randy,Conway,274-48-5032,2,50,1976-01-05 18:24:46.000000,False,066-91-8788,WB22-43540,,,,,,,HIV,,,,True,received,2022-01-23 08:02:49.834411
P22-132521,Caitlin,Adkins,347-99-1344,2,9,1974-03-22 01:30:43.000000,False,509-17-8426,BP22-43253,,,,,,,HIV,,,,True,received,2022-01-23 08:02:38.656824
